Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Seal the Deal","4. Goodrich Pinnacle Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120012280/seal-the-deal,3.5,-1,Sport,5.11b,1,100,37.7323,-119.56492
"Laser Blade","Laser Blade Block > The Arena > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/120808091/laser-blade,3.5,-1,"Sport, Alpine","5.12d PG13",1,60,37.8505,-119.44414
"Rebel Yell","Micro Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/120585258/rebel-yell,3.5,-1,Sport,5.12b,1,60,37.87742,-119.41867
"Balance Boy","6. GPA - Right Side > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112200683/balance-boy,3.5,-1,Trad,5.11b,4,,37.7337,-119.56956
Slamdance,"6. GPA - Right Side > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111915511/slamdance,3.5,-1,Trad,5.12a,2,300,37.7337,-119.56956
Hairline,"Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107848442/hairline,3.5,-1,Trad,5.11b,1,150,37.71483,-119.71477
"G-Man Extension (not Book'em, Dano)","Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106562620/g-man-extension-not-bookem-dano,2.9,-1,Trad,5.10d,1,80,37.72373,-119.71362
"The Imperial March","Dark Side Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106870135/the-imperial-march,3.1,-1,Trad,5.10a/b,2,180,37.88397,-119.43086
"Angel's Approach","6. GPA - Right Side > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106456396/angels-approach,3.0,-1,Trad,"5.9 PG13",3,400,37.7337,-119.56956
"Concrete Jungle (aka Poodle Bites)","Bb. The Jungle Gym > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110302735/concrete-jungle-aka-poodle-bites,3.0,-1,Trad,"5.10c PG13",1,60,37.72092,-119.71001
"Direct Northwest Face","2. Porcelain Wall > D. Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/115336700/direct-northwest-face,3.3,-1,"Trad, Aid","5.7 A3",14,2000,37.74207,-119.54266
"Born Under A Bad Sign","3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/118216091/born-under-a-bad-sign,3.3,-1,"Trad, Aid","5.10 A5",14,2000,37.72954,-119.63438
Meltdown,"Al. Knobby Wall > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109481829/meltdown,3.2,-1,"Sport, TR","5.12c PG13",1,70,37.72136,-119.7152
"The Arsonist","North Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/107742678/the-arsonist,3.3,-1,Trad,5.11,6,900,37.87279,-119.40427
"Bridalveil Falls East","Lower Cathedral West > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/109526922/bridalveil-falls-east,3.1,-1,Trad,5.10c,8,820,37.71841,-119.64657
"Ninety-six Degrees in the Shade","L.  The Chapel Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107428580/ninety-six-degrees-in-the-shade,3.0,-1,Sport,5.12c,1,65,37.738,-119.59215
"Basket Case","K. Basket Dome > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108290795/basket-case,3.3,-1,Trad,5.11b,7,800,37.7634,-119.55092
"Jungle Boogie","Mecca > 7. Lower Cathedral Area > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113164506/jungle-boogie,2.8,-1,Sport,5.11c,3,250,37.71932,-119.64339
"Rocket Man","Ap. New Diversions > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120739012/rocket-man,3.3,-1,Trad,5.11d,1,190,37.72262,-119.70258
"Beyond the Fringe","Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108037683/beyond-the-fringe,3.1,-1,Trad,5.10c,1,90,37.72439,-119.70063
"Inner Sanctum","Ad. Arch Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/121524974/inner-sanctum,3.4,-1,Sport,5.11a,1,,37.6893,-119.7334
"Crack of Despair","Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107763401/crack-of-despair,3.3,-1,Trad,5.10a,3,500,37.71483,-119.71477
"Berlin Wall","L.  The Chapel Wall > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107252196/berlin-wall,3.1,-1,Sport,5.12b,1,60,37.738,-119.59215
Simulkrime,"Southeast Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107161821/simulkrime,3.0,-1,"Trad, TR","5.9 R",1,200,37.72855,-119.63636
"Remain in Light","5. Higher Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107848881/remain-in-light,3.3,-1,Trad,5.11a,4,320,37.71439,-119.63469
"Lunar Eclipse","3. Southeast Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120023833/lunar-eclipse,3.5,-1,"Trad, Aid","5.7 A4 PG13",18,2200,37.72954,-119.63438
"Wild Turkey","2. Audubon Buttress > A. Ribbon Falls Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111662805/wild-turkey,3.3,-1,Trad,5.10+,3,220,37.72563,-119.66692
Mandric,"Murphy Creek > Murphy Creek Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119529576/mandric,3.3,-1,"Trad, TR","5.10c R",1,85,37.85203,-119.46983
"Dangling Chads","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106679561/dangling-chads,3.3,-1,Trad,5.11b,1,,37.67875,-119.74886
"The Bin","Ad. Arch Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108554119/the-bin,3.3,-1,Trad,5.10d,1,130,37.6893,-119.7334
Wisdom,"South Whizz Dome > Whizz Domes > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122859579/wisdom,3.2,-1,Sport,5.11b,1,90,37.86966,-119.43991
Anduril,"Matthes Crest > Cathedral Range > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106831303/anduril,3.2,-1,"Trad, Alpine","5.10- PG13",4,470,37.8186,-119.3992
"Kipper Smack (Aka. Regular Route)","Osprey Overhang > Olmsted Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106672966/kipper-smack-aka-regular-route,3.2,-1,Trad,5.7,1,150,37.82017,-119.48968
"Cold, Rain, and Snow","Sunshine Buttress > D. Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/122957356/cold-rain-and-snow,3.3,-1,Trad,"5.10d PG13",9,,37.74059,-119.54668
"Fatal Mistake","Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106131097/fatal-mistake,3.2,-1,Trad,5.12,3,300,37.71483,-119.71477
"The Mountains are Calling","Moby Dick and Pterodactyl Terrace > Southwest Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/119835151/the-mountains-are-calling,3.2,-1,Trad,5.11b,1,130,37.72875,-119.63724
Phantom,"Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107153412/phantom,3.2,-1,Trad,"5.13- R",1,60,37.72439,-119.70063
"The Chase","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106678978/the-chase,3.0,-1,"Trad, Sport","5.9+ R",1,140,37.67875,-119.74886
"Blinky Blunt","4. Goodrich Pinnacle Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120012471/blinky-blunt,3.3,-1,Trad,5.9,1,,37.7323,-119.56492
"Edge of Night","5. Camp 4 Wall > D. Camp 4 Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107505466/edge-of-night,3.3,-1,Trad,5.10c,2,180,37.74268,-119.60709
"Going Under","4. Goodrich Pinnacle Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/120012348/going-under,3.0,-1,Sport,5.11,1,90,37.7323,-119.56492
"700 Club","G. Church Bowl > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/110033601/700-club,3.0,-1,Sport,5.11c,1,70,37.74908,-119.58015
"Never Say Dog","4. Slab Happy Pinnacle > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/111733841/never-say-dog,3.3,-1,Trad,"5.11b PG13",8,800,37.73113,-119.62451
"Torque Converter","Ad. Arch Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114017457/torque-converter,3.3,-1,Trad,5.11d,1,80,37.6893,-119.7334
"The Thrill Is Gone","Olmsted Canyon Right > Olmsted Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/107701570/the-thrill-is-gone,3.0,-1,Trad,5.10d,1,70,37.81564,-119.48839
"Bong's Away Center","Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/108102179/bongs-away-center,3.0,-1,Trad,5.9,1,100,37.72439,-119.70063
"Shaky Flakes","Eastern Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105939136/shaky-flakes,3.2,-1,Trad,"5.11a R",8,800,37.74702,-119.56893
"Chicken Fever","Am. Pat and Jack Pinnacle > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106665511/chicken-fever,3.2,-1,Trad,5.10b,1,90,37.72373,-119.71362
"Perfect Vision","5. Higher Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106141375/perfect-vision,3.3,-1,Trad,"5.11d R",5,600,37.71439,-119.63469
Crashline,"Elephant Rock > Bc. Elephant Rock Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107353932/crashline,3.2,-1,Trad,5.11b,1,120,37.71483,-119.71477
"North Face (Pegasus 5.12)","B. Quarter Domes > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112885602/north-face-pegasus-512,2.9,-1,"Trad, Aid","5.7 A1",14,1200,37.76033,-119.50752
"The Southwest Face","3. Southwest Face > D. Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106186913/the-southwest-face,3.0,-1,Trad,5.10,7,800,37.73971,-119.54003
"Renus Wrinkle","5. Manure Pile Buttress (aka Ranger Rock) > C. El Cap Picnic Area (Eagle Creek) > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106387242/renus-wrinkle,2.8,-1,Trad,"5.10a R",1,,37.73059,-119.619
"Trick Shot","Southwest Face > Canopy World > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105876674/trick-shot,2.8,-1,Trad,"5.9 PG13",1,,37.8936,-119.39021
"Free For All","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107013861/free-for-all,3.0,-1,"Trad, Sport",5.9,2,200,37.67875,-119.74886
"Mama (Free Voices of the Drown)","The Wall of Ages > Leaning Tower Base Routes > Q. Leaning Tower Area > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/112178358/mama-free-voices-of-the-drown,2.9,-1,Trad,5.12a,9,700,37.71608,-119.64729
Eunuch,"Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105859447/eunuch,2.9,-1,"Trad, Alpine","5.7 R",3,250,37.83546,-119.4577
"Joe Mamba","Circle A Wall > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/106244914/joe-mamba,3.0,-1,Sport,5.9,1,65,37.84449,-119.44702
"Olga's Trick","Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107438505/olgas-trick,3.0,-1,Trad,5.10d,1,150,37.72439,-119.70063
"Color Me Gone (P1)","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106679612/color-me-gone-p1,3.0,-1,Trad,5.8,1,190,37.67875,-119.74886
"Breast Fest","Bb. The Jungle Gym > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105881082/breast-fest,3.0,-1,Trad,5.10c,1,,37.72092,-119.71001
"Direct White Flake","Stately Pleasure Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/122468386/direct-white-flake,3.0,-1,"Trad, Alpine",5.7,3,500,37.83546,-119.4577
"Ten Days After","I. Washington Column > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106622935/ten-days-after,3.1,-1,"Trad, Aid","5.8 C3",13,1100,37.74778,-119.559
Twinkletoes,"West Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/114936192/twinkletoes,3.0,-1,Trad,"5.11a R",5,850,37.87012,-119.40627
"Goodrich to the Oasis","4. Goodrich Pinnacle Area > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107674841/goodrich-to-the-oasis,3.0,-1,Trad,"5.10a PG13",16,1700,37.7323,-119.56492
"Texas Chainsaw Massacre","Central Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113609111/texas-chainsaw-massacre,3.0,-1,Trad,"5.11a PG13",2,200,37.74724,-119.57128
Chopper,"5. Camp 4 Wall > D. Camp 4 Area > Valley North Side > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/107409558/chopper,3.0,-1,Trad,5.10c,1,115,37.74268,-119.60709
"Hippy Child","Aa. Parkline Slab > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114299817/hippy-child,3.0,-1,Trad,5.9,2,200,37.67875,-119.74886
