Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Ghost","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113394341/the-ghost,3.5,-1,Trad,5.12a,1,115,49.6437,-123.2121
"The 50 Foot Quiche","The Dihedrals > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120263120/the-50-foot-quiche,3.0,-1,Sport,5.13a/b,1,60,49.6814,-123.1482
"Crumble Berry Pie","Highlander > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121285536/crumble-berry-pie,3.0,-1,Trad,5.12,1,60,49.75047,-123.10892
"Boondock Saints","Top Shelf > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121291635/boondock-saints,3.0,-1,Trad,5.11b,1,50,49.70087,-123.11425
"The power of yesterday","The Prow Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122548080/the-power-of-yesterday,3.0,-1,Trad,5.13c,4,,49.6867,-123.135
"Heads I Win, Tails You Lose","Seal Cove > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121082540/heads-i-win-tails-you-lose,3.0,-1,"Trad, TR",5.10b,1,115,49.6369,-123.2149
"Generation X","Octopus Garden > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120398471/generation-x,3.0,-1,Trad,5.12c,1,80,49.7081,-123.1346
"Fight Club","Bulletheads North > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120467712/fight-club,3.0,-1,Trad,5.11d,2,140,49.67874,-123.15141
"A Fine Line","The Sheriff's Badge > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117354731/a-fine-line,3.5,-1,Trad,5.12b,1,120,49.686,-123.1415
"Waning Gibbous","Fatty Bolger and Ferret's Folly > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121001461/waning-gibbous,3.0,-1,Sport,5.10c,1,80,49.7068,-123.142
Rocket,"Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114523484/rocket,3.0,-1,Sport,5.12d,1,,49.6437,-123.2121
"Come From Away","The North Walls > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120460274/come-from-away,3.0,-1,Trad,5.10b,1,100,49.6876,-123.1352
"Deep Blue Sea","Top Shelf > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119355101/deep-blue-sea,3.0,-1,Trad,5.13a,1,130,49.70087,-123.11425
"Large but not in Charge","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119327430/large-but-not-in-charge,3.0,-1,Trad,5.10b,1,90,49.64971,-123.19367
"Higher Type of Hate","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122013395/higher-type-of-hate,3.0,-1,Trad,5.12+,1,60,49.6437,-123.2121
"Crouching Liger","Top Shelf > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114386033/crouching-liger,3.0,-1,Trad,5.12b,2,150,49.70087,-123.11425
"An Audience with the Emperor","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114495045/an-audience-with-the-emperor,3.0,-1,Trad,5.11d,1,60,49.6437,-123.2121
"Lost Highway","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114523493/lost-highway,3.0,-1,Sport,5.13c,1,,49.6437,-123.2121
"Electric Sheep","Kashmir Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120834435/electric-sheep,3.0,-1,Trad,5.12a/b,1,105,49.68313,-123.14363
"Too Blue to Screw","Bughouse Heights > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122475547/too-blue-to-screw,3.0,-1,Trad,"5.12a PG13",1,75,49.70581,-123.13908
"The Hollow Men","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117651562/the-hollow-men,3.0,-1,Sport,"5.11b PG13",1,50,49.6945,-123.12156
Rufus,"Rufus Wall > Comic Rocks > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118823382/rufus,3.0,-1,Trad,5.11d,1,65,49.60526,-123.21336
Nancy's,"Ultraviolet Cliff > Gondola Area > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118940766/nancys,3.0,-1,Trad,5.10a,1,40,49.67079,-123.12724
Restless,"Zoe > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113289721/restless,3.0,-1,"Sport, TR",5.12a,1,50,49.6445,-123.2081
"Lost Art of Trash Talk","Rufus Wall > Comic Rocks > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118855071/lost-art-of-trash-talk,3.0,-1,Trad,"5.13+ R",1,45,49.60526,-123.21336
"The Parallax View","The Dihedrals > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120263174/the-parallax-view,3.0,-1,Trad,5.12d,1,60,49.6814,-123.1482
"Free Love","Woodstock > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111349061/free-love,3.0,-1,Trad,5.11c,1,80,49.64432,-123.2123
"This Time With Feeling","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119542958/this-time-with-feeling,3.3,-1,Trad,5.11c,1,65,49.64971,-123.19367
"The Wreck Centre","The Courtyard > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114457820/the-wreck-centre,3.0,-1,Sport,5.12a,1,60,49.71393,-123.09943
"Euro Crack","Beyond Woodstock > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120763690/euro-crack,2.8,-1,Sport,5.10c,1,32,49.6444,-123.21285
"Emerald Frond","Ultraviolet Cliff > Gondola Area > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118940786/emerald-frond,3.0,-1,Trad,5.10a,1,40,49.67079,-123.12724
"The Game of Life","Gonzales Creek Wall > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114550198/the-game-of-life,3.0,-1,Trad,5.12a,1,120,49.66045,-123.17076
"The Longhouse","The Longhouse > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122749026/the-longhouse,3.0,-1,Trad,5.10a,1,88,49.67869,-123.12722
"Cheeky Nandos","The Kingdom > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119620758/cheeky-nandos,3.0,-1,Sport,5.12a,1,72,49.83275,-123.14702
"Stitch and Bitch","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122937485/stitch-and-bitch,3.0,-1,Trad,5.10c,1,88,49.64971,-123.19367
"Cracks of Doom","Isengard > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117398465/cracks-of-doom,3.0,-1,Trad,5.10c,1,100,49.65904,-123.17016
"The Canadian Style","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121415139/the-canadian-style,3.0,-1,Sport,5.11c,1,30,49.6437,-123.2121
"Chilkoot Pass","The North Walls > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109019181/chilkoot-pass,3.0,-1,Trad,5.11+,2,250,49.6876,-123.1352
"Receiving Rainbows","Chasing Rainbows > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118964092/receiving-rainbows,3.0,-1,Sport,"5.11a PG13",1,80,49.68437,-123.15547
"Roll the Dice","Gonzales Creek Wall > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115410584/roll-the-dice,3.0,-1,Trad,5.12c,4,340,49.66045,-123.17076
"Battered Balls","Roadside Distraction > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120127686/battered-balls,3.0,-1,Trad,5.10d,1,50,49.70596,-123.14068
"Outdoor Millennial Hipsters","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114322833/outdoor-millennial-hipsters,3.0,-1,"Sport, TR",5.12c/d,1,60,49.7224,-123.1025
"I See Through You","Crag X > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121415083/i-see-through-you,3.0,-1,Trad,5.11b,1,25,49.70856,-123.14147
"The Gauntlet","Clint Eastwood Crag > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117730829/the-gauntlet,3.0,-1,Sport,5.10c,1,65,49.99499,-123.31124
"Fungus Razor","Quagmire Area > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106810826/fungus-razor,3.0,-1,Trad,5.12b,1,100,49.68291,-123.1563
Powaqqatsi,"Manitou Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122924589/powaqqatsi,3.0,-1,Trad,5.10d,7,550,49.68764,-123.14343
Vanguardia,"The Fferys Wheel > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111043023/vanguardia,3.0,-1,Trad,5.12c/d,1,30,49.65661,-123.16758
"Go Directly to Jail","Gonzales Creek Wall > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115173554/go-directly-to-jail,3.0,-1,Trad,5.11a,1,80,49.66045,-123.17076
Blockheads,"Gumby's Wall > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113517991/blockheads,3.0,-1,"Trad, TR",5.10b,1,,49.70736,-123.14064
"Bat Rat","Isengard > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117395492/bat-rat,3.0,-1,Trad,5.12a,1,90,49.65904,-123.17016
Shadowfax,"Isengard > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117395417/shadowfax,3.0,-1,Trad,"5.12+ PG13",1,25,49.65904,-123.17016
"Midnight Rambler","The Kingdom > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119620729/midnight-rambler,3.0,-1,Sport,5.12c,1,60,49.83275,-123.14702
"Love Removal Machine","Chuck Chuck Creek > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120721182/love-removal-machine,3.0,-1,Sport,5.12c,1,,49.98928,-123.31318
"Deviant's Games","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109920774/deviants-games,3.0,-1,Trad,5.10c,5,400,49.6945,-123.12156
"Blue Steel","Chasing Rainbows > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118963925/blue-steel,3.0,-1,Sport,5.12d,1,70,49.68437,-123.15547
"the White Hand","Isengard > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117395444/the-white-hand,3.0,-1,Trad,"5.12+ PG13",1,30,49.65904,-123.17016
"Punisher, Direct Start","Baldwin Roof Area > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118964233/punisher-direct-start,3.0,-1,Trad,5.12d,1,60,49.6446,-123.2052
"March of the Ents","Isengard > Gonzales Creek > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117395454/march-of-the-ents,3.0,-1,Trad,5.12b,1,40,49.65904,-123.17016
"Trad Climbing Goof","South Gully > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122677637/trad-climbing-goof,3.0,-1,Trad,5.13,8,,49.687,-123.1444
"Coronary Corner","Chasing Rainbows > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118964150/coronary-corner,3.0,-1,Trad,5.11b,1,50,49.68437,-123.15547
"Every Minute","Pleasure Palace > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118873614/every-minute,3.0,-1,Trad,"5.13 PG13",1,70,49.71,-123.14065
Homeless,"The Courtyard > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114457729/homeless,3.0,-1,Sport,5.11a,1,60,49.71393,-123.09943
"Tintin in Tibet","Kashmir Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111983958/tintin-in-tibet,3.0,-1,Trad,5.11b,2,150,49.68313,-123.14363
"Made of Clay","Gumby's Wall > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113518035/made-of-clay,3.0,-1,"Trad, TR",5.10d,1,,49.70736,-123.14064
"Featureless Face","The Terraces > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120025977/featureless-face,3.0,-1,"Sport, TR",5.11a,1,35,49.68247,-123.15594
"Mere Mortals","The Solarium > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111897467/mere-mortals,3.0,-1,Trad,5.11c,4,,49.6839,-123.1367
"A Necessary Evil","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111934993/a-necessary-evil,3.0,-1,Trad,5.10b,1,50,49.706,-123.1403
"Paternity Test","Nightmare Rock > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122971065/paternity-test,3.0,-1,Sport,5.13-,1,105,49.6489,-123.2021
Giv’er,"Chasing Rainbows > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118963888/giver,3.0,-1,Sport,"5.11+ PG13",1,70,49.68437,-123.15547
"The Swedish Touch","Campground Wall > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106233777/the-swedish-touch,3.0,-1,Trad,5.11a,1,95,49.67754,-123.15329
"Baloney Pony","Valleycliffe Heights > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114461588/baloney-pony,3.0,-1,Sport,5.11c,1,,49.71458,-123.10327
"Pokey's Variation","Gumby's Wall > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113518051/pokeys-variation,3.0,-1,Trad,5.9,1,,49.70736,-123.14064
"May Divorce Be With You","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122948518/may-divorce-be-with-you,3.0,-1,Trad,5.11c,1,,49.64971,-123.19367
"Land of Leggings and Loafers","Valleycliffe Heights > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114461559/land-of-leggings-and-loafers,3.0,-1,Sport,5.12b,1,,49.71458,-123.10327
"Adder Crack","The Longhouse > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123024568/adder-crack,3.5,-1,Trad,5.13b,1,84,49.67869,-123.12722
Upchuck,"Chuck Chuck Creek > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120721079/upchuck,3.0,-1,Sport,5.11b,1,,49.98928,-123.31318
"Nocturnal Disruption","Valleycliffe Heights > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114461564/nocturnal-disruption,3.0,-1,Sport,5.12b/c,1,,49.71458,-123.10327
"Hook, Line and Sinker","The Redd > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122723689/hook-line-and-sinker,3.3,-1,Sport,5.12a,1,75,49.82867,-123.14479
"Aged in Oak","Grand Wall Base Area > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107252097/aged-in-oak,3.0,-1,Trad,5.11-,2,,49.6827,-123.1482
"Miner Details","High Cliff > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122675457/miner-details,3.0,-1,Trad,5.10c,1,70,49.70403,-123.14177
"Mycotopia direct","Mycology Rock > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122870835/mycotopia-direct,3.0,-1,Trad,5.12a,1,100,49.78403,-123.13264
"Paris Hilton","The Solarium > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106231932/paris-hilton,3.0,-1,Trad,5.12-,1,120,49.6839,-123.1367
"The Punisher","Baldwin Roof Area > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106810720/the-punisher,3.5,-1,Trad,5.12c,1,80,49.6446,-123.2052
Tonatiuh,"Bulletheads, Central > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122764114/tonatiuh,3.0,-1,Sport,5.11a,1,90,49.6807,-123.1474
"For all my friends","Art Exhibit > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122647046/for-all-my-friends,3.0,-1,Sport,5.11+,1,45,49.76215,-123.13118
"PG Tips","The Longhouse > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123024562/pg-tips,3.0,-1,Trad,5.11c,1,90,49.67869,-123.12722
Fitzpleasure,"Art Exhibit > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122647111/fitzpleasure,3.0,-1,Trad,5.8+,1,50,49.76215,-123.13118
"Gold Stars","Cereal Killers > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122780862/gold-stars,3.0,-1,Sport,5.11d,1,60,49.64322,-123.21355
"Fatal Fantasies","Art Exhibit > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122647068/fatal-fantasies,3.0,-1,Sport,5.10+,1,50,49.76215,-123.13118
Covidity,"Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122961914/covidity,3.0,-1,Sport,5.12a,1,,49.7224,-123.1025
"Dyke on Earth","The Dungeon > Gondola Area > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122798997/dyke-on-earth,3.0,-1,Trad,5.10d,1,90,49.6731,-123.13901
"Mantle Problems","Down Amongst the Cedars > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109282208/mantle-problems,3.0,-1,Trad,5.10+,1,80,49.64139,-123.21596
"Keystone Species","The Redd > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123012495/keystone-species,3.5,-1,Sport,5.11c/d,1,,49.82867,-123.14479
"Alevin and the Chipmunks","The Redd > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123012531/alevin-and-the-chipmunks,3.0,-1,Sport,5.11c,1,,49.82867,-123.14479
Fubar,"The Basement > The Sanctuary > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107257476/fubar,3.0,-1,Sport,5.12d,1,80,49.7111,-123.1098
"Fiesta Daze","Bulletheads South > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123303303/fiesta-daze,3.0,-1,Sport,5.10d,2,140,49.67672,-123.15268
Techtechnís,"White Cliff > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123471964/techtechnis,3.0,-1,Trad,5.11,1,55,49.67972,-123.1457
"Battle Commander","Black Streak Dome > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123230876/battle-commander,3.0,-1,Trad,5.11c,1,90,49.70053,-123.11325
"Apocalypse Meow","Valleycliffe Heights > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123278612/apocalypse-meow,3.0,-1,Sport,5.11c,1,50,49.71458,-123.10327
"Belly Full Of Good Berries","Bellygood Ledge (Upper) > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123471766/belly-full-of-good-berries,3.0,-1,Trad,5.12,1,60,49.67539,-123.17706
"Love as a Weapon","Bulletheads North > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123305125/love-as-a-weapon,3.0,-1,Trad,5.13-,1,60,49.67874,-123.15141
"Swan Song","Burgers and Fries > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111678945/swan-song,2.9,-1,Trad,5.11b,1,80,49.70461,-123.14131
"Lucifer's Lips","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120986596/lucifers-lips,3.0,-1,Trad,5.9,1,100,49.7049,-123.1378
Hunter-Gatherer,"The Longhouse > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121103595/hunter-gatherer,3.0,-1,Trad,5.10b,1,50,49.67869,-123.12722
"Cling Peaches","Grub Street > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110851407/cling-peaches,3.0,-1,Trad,5.10c,4,350,49.68213,-123.15665
"Up From Despair","Crag X > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107142575/up-from-despair,2.8,-1,Trad,5.10c,1,50,49.70856,-123.14147
"Familial Ethics","Pensioners' Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119374007/familial-ethics,3.0,-1,Trad,5.11b,1,40,49.64492,-123.2115
"Whip Cream Boy","Jacob's Wall (Lower) > The Malamute > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119149585/whip-cream-boy,2.8,-1,"Sport, TR",5.10d,1,60,49.68341,-123.15557
Bumper,"Fatty Bolger and Ferret's Folly > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123183502/bumper,3.0,-1,"Trad, TR",5.11c,1,75,49.7068,-123.142
Instinct,"Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114523540/instinct,3.5,-1,Sport,5.13a,1,,49.6437,-123.2121
"Second Nature","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114523464/second-nature,4.0,-1,Sport,5.12d,1,,49.6437,-123.2121
Catwalk,"Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390915/catwalk,3.0,-1,Trad,5.7,1,50,49.70834,-123.13868
"Partners, not Lesbians","Block and Tackle > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125032892/partners-not-lesbians,3.0,-1,Trad,5.7,1,50,49.64546,-123.20561
"Since You Is","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125904750/since-you-is,3.0,-1,Trad,5.7,1,32,49.70834,-123.13868
"A Night's Entertainment","More Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/126116026/a-nights-entertainment,3.0,-1,Trad,5.7,1,40,49.64966,-123.19373
"Move on Up!","Free and Easy > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124382420/move-on-up,3.0,-1,Trad,5.8,1,35,49.70407,-123.14261
"Digestive Tract","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390269/digestive-tract,3.0,-1,Trad,5.8,1,45,49.70834,-123.13868
"Root Canal","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390473/root-canal,3.0,-1,Trad,5.8,1,25,49.70834,-123.13868
"Split Asunder","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390678/split-asunder,3.8,-1,Sport,5.8,2,100,49.70834,-123.13868
"Baby Boomstick","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390865/baby-boomstick,3.5,-1,Sport,5.8,1,40,49.70834,-123.13868
"Confluence Crack","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390961/confluence-crack,3.5,-1,Trad,5.8,1,50,49.70834,-123.13868
"Forgotten Tears","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390974/forgotten-tears,3.2,-1,Trad,5.8,1,50,49.70834,-123.13868
"No Ambiguity","Lost in Obscurity > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124770796/no-ambiguity,4.0,-1,"Sport, TR",5.8,1,30,49.64475,-123.21074
"High Peculiarity","Lost in Obscurity > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124770935/high-peculiarity,4.0,-1,"Sport, TR",5.8,1,25,49.64475,-123.21074
"Open Sesame","Zen Garden Base > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124738743/open-sesame,3.1,-1,Trad,5.8,3,215,49.67128,-123.15609
"The Space Between","The Zen Garden Main Area > The Zen Garden > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124776030/the-space-between,3.0,-1,Trad,5.8,1,40,49.67146,-123.15522
"Split Dicky","Shannon Falls Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124873049/split-dicky,3.0,-1,Trad,5.8,1,130,49.66932,-123.15753
"Hocus Pocus","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125443109/hocus-pocus,3.0,-1,Trad,5.8,1,50,49.70834,-123.13868
"Bye, Bud","Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125904732/bye-bud,4.0,-1,Trad,5.8,1,50,49.70834,-123.13868
"The Equally Worthless","Lakeside in the Woods > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/125987311/the-equally-worthless,3.0,-1,Trad,5.8,1,110,49.6446,-123.2052
Unnamed,"Octopus Garden > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/123936786/unnamed,3.0,-1,Trad,5.8+,1,,49.7081,-123.1346
"That's what she said","Upper Splitsville > Splitsville > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124189595/thats-what-she-said,3.0,-1,Trad,5.9,1,90,49.64971,-123.19367
Cruiser,"Split Asunder > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124390127/cruiser,3.0,-1,Trad,5.9,1,45,49.70834,-123.13868
"Baby Giraffe","Debeck's Hill > Alice Lake > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/124703310/baby-giraffe,3.0,-1,Sport,5.9,1,70,49.77136,-123.12623
